tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,predicted_label_hits,estimated_jitter_ns
0,525368101448495,74235,0,0,0,5,0.000359,4096,0,64235.00
0,525368101529284,80789,0,0,0,5,0.000292,4096,0,70789.00
0,525368101601521,72237,0,0,0,3,0.000288,4096,0,62237.00
0,525368101675134,73613,0,0,0,3,0.000326,4096,0,63613.00
0,525368101749696,74562,0,0,0,2,0.000382,4096,0,64562.00
0,525368101823126,73430,0,0,0,2,0.000226,4096,0,63430.00
0,525368101896615,73489,0,0,0,7,0.000378,4096,0,63489.00
0,525368101965925,69310,0,0,0,8,0.000440,4096,0,59310.00
0,525368102012616,46691,0,0,0,11,0.000409,4096,0,36691.00
0,525368102098772,86156,0,0,0,11,0.000517,4096,0,76156.00
0,525368102171035,72263,0,0,0,9,0.000561,4096,0,62263.00
0,525368102242415,71380,0,0,0,0,0.000050,4096,0,61380.00
0,525368102313561,71146,0,0,0,0,0.000050,4096,0,61146.00
0,525368107552906,525368107552906,0,0,0,0,0.000020,4096,0,525368107542906.00
0,525368107651512,98606,0,0,0,0,0.000019,4096,0,88606.00
0,525368107723729,72217,0,0,0,4,0.000155,4096,0,62217.00
0,525368107797568,73839,0,0,0,11,0.000212,4096,0,63839.00
0,525368107870094,72526,0,0,0,12,0.000236,4096,0,62526.00
0,525368107942635,72541,0,0,0,14,0.000242,4096,0,62541.00
0,525368108019099,76464,0,0,0,13,0.000271,4096,0,66464.00
0,525368108093871,74772,0,0,0,12,0.000283,4096,0,64772.00
0,525368108166878,73007,0,0,0,9,0.000373,4096,0,63007.00
0,525368108393022,226144,0,0,0,9,0.000352,4096,0,216144.00
0,525368108472186,79164,0,0,0,11,0.000308,4096,0,69164.00
0,525368108547889,75703,0,0,0,11,0.000243,4096,0,65703.00
0,525368108618458,70569,0,0,0,5,0.000340,4096,0,60569.00
0,525368108689517,71059,0,0,0,3,0.000423,4096,0,61059.00
0,525368108763520,74003,0,0,0,2,0.000530,4096,0,64003.00
0,525368108837374,73854,0,0,0,2,0.000278,4096,0,63854.00
0,525368108908817,71443,0,0,0,6,0.000398,4096,0,61443.00
0,525368108982893,74076,0,0,0,9,0.000498,4096,0,64076.00
0,525368109021614,38721,0,0,0,9,0.000501,4096,0,28721.00
0,525368109099664,78050,0,0,0,11,0.000555,4096,0,68050.00
0,525368109172906,73242,0,0,0,10,0.000697,4096,0,63242.00
0,525368109253149,80243,0,0,0,0,0.000048,4096,0,70243.00
0,525368109324442,71293,0,0,0,0,0.000050,4096,0,61293.00
0,525368114498724,525368114498724,0,0,0,0,0.000020,4096,0,525368114488724.00
0,525368114601657,102933,0,0,0,0,0.000019,4096,0,92933.00
0,525368114674503,72846,0,0,0,4,0.000146,4096,0,62846.00
0,525368114749558,75055,0,0,0,11,0.000220,4096,0,65055.00
0,525368114822926,73368,0,0,0,12,0.000237,4096,0,63368.00
0,525368114895223,72297,0,0,0,14,0.000242,4096,0,62297.00
0,525368114964970,69747,0,0,0,13,0.000271,4096,0,59747.00
0,525368115011147,46177,0,0,0,12,0.000284,4096,0,36177.00
0,525368115086246,75099,0,0,0,10,0.000421,4096,0,65099.00
0,525368115158601,72355,0,0,0,7,0.000532,4096,0,62355.00
0,525368115231538,72937,0,0,0,6,0.000348,4096,0,62937.00
0,525368115301232,69694,0,0,0,9,0.000288,4096,0,59694.00
0,525368115373585,72353,0,0,0,7,0.000492,4096,0,62353.00
0,525368115445653,72068,0,0,0,5,0.000510,4096,0,62068.00
0,525368115530518,84865,0,0,0,4,0.000465,4096,0,74865.00
0,525368115601609,71091,0,0,0,4,0.000430,4096,0,61091.00
0,525368115680922,79313,0,0,0,4,0.000524,4096,0,69313.00
0,525368115754876,73954,0,0,0,2,0.000382,4096,0,63954.00
0,525368115835058,80182,0,0,0,3,0.000332,4096,0,70182.00
0,525368115909039,73981,0,0,0,8,0.000371,4096,0,63981.00
0,525368115982946,73907,0,0,0,13,0.000365,4096,0,63907.00
0,525368116073746,90800,0,0,0,12,0.000707,4096,0,80800.00
0,525368116157084,83338,0,0,0,11,0.000649,4096,0,73338.00
0,525368116228317,71233,0,0,0,0,0.000050,4096,0,61233.00
0,525368120480440,525368120480440,0,0,0,0,0.000020,4096,0,525368120470440.00
0,525368120579228,98788,0,0,0,0,0.000019,4096,0,88788.00
0,525368120652471,73243,0,0,0,4,0.000162,4096,0,63243.00
0,525368120726653,74182,0,0,0,11,0.000217,4096,0,64182.00
0,525368120797964,71311,0,0,0,12,0.000235,4096,0,61311.00
0,525368120871438,73474,0,0,0,13,0.000245,4096,0,63474.00
0,525368120943615,72177,0,0,0,13,0.000274,4096,0,62177.00
0,525368121017091,73476,0,0,0,12,0.000282,4096,0,63476.00
0,525368121092269,75178,0,0,0,8,0.000412,4096,0,65178.00
0,525368121165139,72870,0,0,0,6,0.000439,4096,0,62870.00
0,525368121235740,70601,0,0,0,7,0.000387,4096,0,60601.00
0,525368121308155,72415,0,0,0,8,0.000296,4096,0,62415.00
0,525368121379074,70919,0,0,0,6,0.000457,4096,0,60919.00
0,525368121451936,72862,0,0,0,6,0.000502,4096,0,62862.00
0,525368121525663,73727,0,0,0,4,0.000519,4096,0,63727.00
0,525368121595660,69997,0,0,0,4,0.000382,4096,0,59997.00
0,525368121666023,70363,0,0,0,4,0.000441,4096,0,60363.00
0,525368121746375,80352,0,0,0,2,0.000443,4096,0,70352.00
0,525368121820244,73869,0,0,0,2,0.000267,4096,0,63869.00
0,525368121901224,80980,0,0,0,6,0.000301,4096,0,70980.00
0,525368121975461,74237,0,0,0,10,0.000334,4096,0,64237.00
0,525368122105737,130276,0,0,0,13,0.000654,4096,0,120276.00
0,525368122178779,73042,0,0,0,12,0.000631,4096,0,63042.00
0,525368122250123,71344,0,0,0,0,0.000050,4096,0,61344.00
0,525368126740710,525368126740710,0,0,0,0,0.000020,4096,0,525368126730710.00
0,525368126852726,112016,0,0,0,0,0.000019,4096,0,102016.00
0,525368126932797,80071,0,0,0,3,0.000122,4096,0,70071.00
0,525368127010356,77559,0,0,0,10,0.000204,4096,0,67559.00
0,525368127089653,79297,0,0,0,11,0.000233,4096,0,69297.00
0,525368127164367,74714,0,0,0,13,0.000237,4096,0,64714.00
0,525368127236659,72292,0,0,0,12,0.000267,4096,0,62292.00
0,525368127308493,71834,0,0,0,11,0.000281,4096,0,61834.00
0,525368127380099,71606,0,0,0,11,0.000415,4096,0,61606.00
0,525368127452415,72316,0,0,0,6,0.000508,4096,0,62316.00
0,525368127523092,70677,0,0,0,6,0.000345,4096,0,60677.00
0,525368127593016,69924,0,0,0,9,0.000281,4096,0,59924.00
0,525368127666430,73414,0,0,0,7,0.000481,4096,0,63414.00
0,525368127738824,72394,0,0,0,5,0.000501,4096,0,62394.00
0,525368127813928,75104,0,0,0,4,0.000540,4096,0,65104.00
0,525368127887621,73693,0,0,0,4,0.000440,4096,0,63693.00
0,525368127958012,70391,0,0,0,4,0.000521,4096,0,60391.00
0,525368128012072,54060,0,0,0,2,0.000539,4096,0,44060.00
0,525368128087771,75699,0,0,0,2,0.000301,4096,0,65699.00
0,525368128158716,70945,0,0,0,6,0.000291,4096,0,60945.00
0,525368128233599,74883,0,0,0,9,0.000333,4096,0,64883.00
0,525368128306538,72939,0,0,0,13,0.000595,4096,0,62939.00
0,525368128378185,71647,0,0,0,14,0.000735,4096,0,61647.00
0,525368128458776,80591,0,0,0,0,0.000053,4096,0,70591.00
0,525368128530810,72034,0,0,0,0,0.000061,4096,0,62034.00
0,525368132978976,525368132978976,0,0,0,0,0.000020,4096,0,525368132968976.00
0,525368133087746,108770,0,0,0,0,0.000019,4096,0,98770.00
0,525368133162125,74379,0,0,0,4,0.000159,4096,0,64379.00
0,525368133237888,75763,0,0,0,11,0.000218,4096,0,65763.00
0,525368133311633,73745,0,0,0,12,0.000235,4096,0,63745.00
0,525368133384880,73247,0,0,0,14,0.000245,4096,0,63247.00
0,525368133458125,73245,0,0,0,13,0.000273,4096,0,63245.00
0,525368133530461,72336,0,0,0,10,0.000266,4096,0,62336.00
0,525368133603284,72823,0,0,0,9,0.000354,4096,0,62823.00
0,525368133676250,72966,0,0,0,7,0.000532,4096,0,62966.00
0,525368133749131,72881,0,0,0,7,0.000320,4096,0,62881.00
0,525368133819610,70479,0,0,0,8,0.000286,4096,0,60479.00
0,525368133892647,73037,0,0,0,6,0.000498,4096,0,63037.00
0,525368133966256,73609,0,0,0,4,0.000486,4096,0,63609.00
0,525368134022106,55850,0,0,0,3,0.000564,4096,0,45850.00
0,525368134096670,74564,0,0,0,3,0.000441,4096,0,64564.00
0,525368134172504,75834,0,0,0,3,0.000558,4096,0,65834.00
0,525368134380066,207562,0,0,0,2,0.000280,4096,0,197562.00
0,525368134463927,83861,0,0,0,8,0.000297,4096,0,73861.00
0,525368134553340,89413,0,0,0,10,0.000332,4096,0,79413.00
0,525368134669422,116082,0,0,0,8,0.000403,4096,0,106082.00
0,525368134745611,76189,0,0,0,0,0.000061,4096,0,66189.00
0,525368134817136,71525,0,0,0,0,0.000050,4096,0,61525.00
0,525368139740901,525368139740901,0,0,0,0,0.000020,4096,0,525368139730901.00
0,525368139845461,104560,0,0,0,0,0.000019,4096,0,94560.00
0,525368139918690,73229,0,0,0,4,0.000163,4096,0,63229.00
0,525368139995560,76870,0,0,0,10,0.000210,4096,0,66870.00
0,525368140090660,95100,0,0,0,12,0.000240,4096,0,85100.00
0,525368140168207,77547,0,0,0,14,0.000243,4096,0,67547.00
0,525368140240902,72695,0,0,0,13,0.000270,4096,0,62695.00
0,525368140313014,72112,0,0,0,12,0.000279,4096,0,62112.00
0,525368140385336,72322,0,0,0,9,0.000385,4096,0,62322.00
0,525368140458449,73113,0,0,0,7,0.000532,4096,0,63113.00
0,525368140531116,72667,0,0,0,6,0.000324,4096,0,62667.00
0,525368140600910,69794,0,0,0,8,0.000288,4096,0,59794.00
0,525368140673525,72615,0,0,0,7,0.000506,4096,0,62615.00
0,525368140747148,73623,0,0,0,5,0.000502,4096,0,63623.00
0,525368140820192,73044,0,0,0,4,0.000486,4096,0,63044.00
0,525368140894357,74165,0,0,0,4,0.000439,4096,0,64165.00
0,525368140967397,73040,0,0,0,4,0.000540,4096,0,63040.00
0,525368141006495,39098,0,0,0,2,0.000690,4096,0,29098.00
0,525368141082742,76247,0,0,0,2,0.000325,4096,0,66247.00
0,525368141157731,74989,0,0,0,3,0.000362,4096,0,64989.00
0,525368141231341,73610,0,0,0,8,0.000310,4096,0,63610.00
0,525368141304720,73379,0,0,0,13,0.000580,4096,0,63379.00
0,525368141377769,73049,0,0,0,13,0.000715,4096,0,63049.00
0,525368141452031,74262,0,0,0,12,0.000712,4096,0,64262.00
0,525368141525386,73355,0,0,0,0,0.000046,4096,0,63355.00
0,525368141595537,70151,0,0,0,0,0.000015,4096,0,60151.00
0,525368147029382,525368147029382,0,0,0,0,0.000020,4096,0,525368147019382.00
0,525368147134320,104938,0,0,0,0,0.000019,4096,0,94938.00
0,525368147207914,73594,0,0,0,4,0.000159,4096,0,63594.00
0,525368147282952,75038,0,0,0,11,0.000221,4096,0,65038.00
0,525368147356082,73130,0,0,0,12,0.000236,4096,0,63130.00
0,525368147428547,72465,0,0,0,14,0.000246,4096,0,62465.00
0,525368147500800,72253,0,0,0,13,0.000272,4096,0,62253.00
0,525368147529271,28471,0,0,0,12,0.000283,4096,0,18471.00
0,525368147601738,72467,0,0,0,8,0.000483,4096,0,62467.00
0,525368147674987,73249,0,0,0,6,0.000467,4096,0,63249.00
0,525368147747261,72274,0,0,0,7,0.000395,4096,0,62274.00
0,525368147819449,72188,0,0,0,8,0.000298,4096,0,62188.00
0,525368147889657,70208,0,0,0,6,0.000456,4096,0,60208.00
0,525368147962066,72409,0,0,0,6,0.000524,4096,0,62409.00
0,525368148027641,65575,0,0,0,5,0.000585,4096,0,55575.00
0,525368148111501,83860,0,0,0,5,0.000324,4096,0,73860.00
0,525368148181995,70494,0,0,0,5,0.000396,4096,0,60494.00
0,525368148254251,72256,0,0,0,3,0.000451,4096,0,62256.00
0,525368148326494,72243,0,0,0,3,0.000294,4096,0,62243.00
0,525368148408077,81583,0,0,0,7,0.000314,4096,0,71583.00
0,525368148484422,76345,0,0,0,11,0.000348,4096,0,66345.00
0,525368148556606,72184,0,0,0,13,0.000608,4096,0,62184.00
0,525368148629088,72482,0,0,0,14,0.000728,4096,0,62482.00
0,525368148701541,72453,0,0,0,11,0.000681,4096,0,62453.00
0,525368148771468,69927,0,0,0,0,0.000061,4096,0,59927.00
0,525368153088141,525368153088141,0,0,0,0,0.000020,4096,0,525368153078141.00
0,525368153185009,96868,0,0,0,0,0.000019,4096,0,86868.00
0,525368153256738,71729,0,0,0,4,0.000169,4096,0,61729.00
0,525368153331326,74588,0,0,0,11,0.000227,4096,0,64588.00
0,525368153402572,71246,0,0,0,12,0.000233,4096,0,61246.00
0,525368153475046,72474,0,0,0,13,0.000251,4096,0,62474.00
0,525368153547293,72247,0,0,0,13,0.000275,4096,0,62247.00
0,525368153618744,71451,0,0,0,10,0.000267,4096,0,61451.00
0,525368153690008,71264,0,0,0,7,0.000359,4096,0,61264.00
0,525368153762406,72398,0,0,0,4,0.000504,4096,0,62398.00
0,525368153831883,69477,0,0,0,7,0.000330,4096,0,59477.00
0,525368153903808,71925,0,0,0,8,0.000290,4096,0,61925.00
0,525368153975068,71260,0,0,0,4,0.000510,4096,0,61260.00
0,525368154016232,41164,0,0,0,4,0.000511,4096,0,31164.00
0,525368154092156,75924,0,0,0,3,0.000519,4096,0,65924.00
0,525368154169247,77091,0,0,0,3,0.000492,4096,0,67091.00
0,525368154242620,73373,0,0,0,3,0.000714,4096,0,63373.00
0,525368154321787,79167,0,0,0,2,0.000431,4096,0,69167.00
0,525368154408215,86428,0,0,0,6,0.000332,4096,0,76428.00
0,525368154487816,79601,0,0,0,8,0.000404,4096,0,69601.00
0,525368154572576,84760,0,0,0,13,0.000403,4096,0,74760.00
0,525368154648395,75819,0,0,0,12,0.000667,4096,0,65819.00
0,525368154720005,71610,0,0,0,11,0.000643,4096,0,61610.00
0,525368154791004,70999,0,0,0,0,0.000050,4096,0,60999.00
0,525368159746150,525368159746150,0,0,0,0,0.000020,4096,0,525368159736150.00
0,525368159859601,113451,0,0,0,0,0.000019,4096,0,103451.00
0,525368159936306,76705,0,0,0,3,0.000136,4096,0,66705.00
0,525368160055900,119594,0,0,0,10,0.000201,4096,0,109594.00
0,525368160135958,80058,0,0,0,11,0.000228,4096,0,70058.00
0,525368160210135,74177,0,0,0,13,0.000239,4096,0,64177.00
0,525368160282851,72716,0,0,0,12,0.000269,4096,0,62716.00
0,525368160357060,74209,0,0,0,11,0.000284,4096,0,64209.00
0,525368160429967,72907,0,0,0,11,0.000417,4096,0,62907.00
0,525368160503670,73703,0,0,0,6,0.000507,4096,0,63703.00
0,525368160577550,73880,0,0,0,6,0.000345,4096,0,63880.00
0,525368160648431,70881,0,0,0,9,0.000281,4096,0,60881.00
0,525368160725313,76882,0,0,0,7,0.000458,4096,0,66882.00
0,525368160798974,73661,0,0,0,5,0.000535,4096,0,63661.00
0,525368160885238,86264,0,0,0,4,0.000631,4096,0,76264.00
0,525368160966261,81023,0,0,0,4,0.000425,4096,0,71023.00
0,525368161022038,55777,0,0,0,4,0.000510,4096,0,45777.00
0,525368161100828,78790,0,0,0,2,0.000629,4096,0,68790.00
0,525368161175795,74967,0,0,0,2,0.000353,4096,0,64967.00
0,525368161249978,74183,0,0,0,3,0.000341,4096,0,64183.00
0,525368161329682,79704,0,0,0,8,0.000302,4096,0,69704.00
0,525368161409784,80102,0,0,0,13,0.000495,4096,0,70102.00
0,525368161482031,72247,0,0,0,13,0.000628,4096,0,62247.00
0,525368161553554,71523,0,0,0,11,0.000670,4096,0,61523.00
0,525368161628609,75055,0,0,0,0,0.000061,4096,0,65055.00
0,525368161707518,78909,0,0,0,0,0.000000,4096,0,68909.00
0,525368166254851,525368166254851,0,0,0,0,0.000020,4096,0,525368166244851.00
0,525368166350832,95981,0,0,0,0,0.000019,4096,0,85981.00
0,525368166423653,72821,0,0,0,4,0.000148,4096,0,62821.00
0,525368166494973,71320,0,0,0,11,0.000224,4096,0,61320.00
0,525368166571109,76136,0,0,0,12,0.000238,4096,0,66136.00
0,525368166644338,73229,0,0,0,14,0.000244,4096,0,63229.00
0,525368166714388,70050,0,0,0,13,0.000271,4096,0,60050.00
0,525368166787187,72799,0,0,0,10,0.000277,4096,0,62799.00
0,525368166858544,71357,0,0,0,8,0.000359,4096,0,61357.00
0,525368166931641,73097,0,0,0,6,0.000516,4096,0,63097.00
0,525368167005287,73646,0,0,0,7,0.000317,4096,0,63646.00
0,525368167077761,72474,0,0,0,8,0.000275,4096,0,62474.00
0,525368167150506,72745,0,0,0,6,0.000499,4096,0,62745.00
0,525368167222657,72151,0,0,0,4,0.000459,4096,0,62151.00
0,525368167302451,79794,0,0,0,3,0.000405,4096,0,69794.00
0,525368167376212,73761,0,0,0,3,0.000446,4096,0,63761.00
0,525368167448861,72649,0,0,0,3,0.000457,4096,0,62649.00
0,525368167521717,72856,0,0,0,2,0.000378,4096,0,62856.00
0,525368167592434,70717,0,0,0,7,0.000366,4096,0,60717.00
0,525368167666225,73791,0,0,0,9,0.000478,4096,0,63791.00
0,525368167737468,71243,0,0,0,14,0.000472,4096,0,61243.00
0,525368167810447,72979,0,0,0,12,0.000879,4096,0,62979.00
0,525368167883372,72925,0,0,0,0,0.000053,4096,0,62925.00
0,525368167953971,70599,0,0,0,0,0.000050,4096,0,60599.00
0,525368172181710,525368172181710,0,0,0,0,0.000020,4096,0,525368172171710.00
0,525368172284629,102919,0,0,0,0,0.000019,4096,0,92919.00
0,525368172356967,72338,0,0,0,3,0.000161,4096,0,62338.00
0,525368172427397,70430,0,0,0,11,0.000211,4096,0,60430.00
0,525368172501749,74352,0,0,0,12,0.000239,4096,0,64352.00
0,525368172571434,69685,0,0,0,14,0.000243,4096,0,59685.00
0,525368172643700,72266,0,0,0,13,0.000274,4096,0,62266.00
0,525368172716694,72994,0,0,0,12,0.000273,4096,0,62994.00
0,525368172788880,72186,0,0,0,9,0.000367,4096,0,62186.00
0,525368172859268,70388,0,0,0,7,0.000536,4096,0,60388.00
0,525368172933768,74500,0,0,0,7,0.000325,4096,0,64500.00
0,525368173012891,79123,0,0,0,9,0.000281,4096,0,69123.00
0,525368173089127,76236,0,0,0,7,0.000504,4096,0,66236.00
0,525368173161870,72743,0,0,0,4,0.000458,4096,0,62743.00
0,525368173232906,71036,0,0,0,3,0.000454,4096,0,61036.00
0,525368173304430,71524,0,0,0,3,0.000420,4096,0,61524.00
0,525368173377065,72635,0,0,0,3,0.000565,4096,0,62635.00
0,525368173456374,79309,0,0,0,2,0.000366,4096,0,69309.00
0,525368173530251,73877,0,0,0,3,0.000353,4096,0,63877.00
0,525368173603363,73112,0,0,0,8,0.000349,4096,0,63112.00
0,525368173676600,73237,0,0,0,13,0.000357,4096,0,63237.00
0,525368173749363,72763,0,0,0,11,0.000698,4096,0,62763.00
0,525368173826614,77251,0,0,0,11,0.000649,4096,0,67251.00
0,525368173896872,70258,0,0,0,0,0.000050,4096,0,60258.00
0,525368179210664,525368179210664,0,0,0,0,0.000020,4096,0,525368179200664.00
0,525368179313294,102630,0,0,0,0,0.000019,4096,0,92630.00
0,525368179386685,73391,0,0,0,4,0.000145,4096,0,63391.00
0,525368179458856,72171,0,0,0,11,0.000220,4096,0,62171.00
0,525368179533945,75089,0,0,0,12,0.000235,4096,0,65089.00
0,525368179604857,70912,0,0,0,14,0.000243,4096,0,60912.00
0,525368179674904,70047,0,0,0,13,0.000275,4096,0,60047.00
0,525368179748094,73190,0,0,0,10,0.000275,4096,0,63190.00
0,525368179820904,72810,0,0,0,8,0.000350,4096,0,62810.00
0,525368179893399,72495,0,0,0,6,0.000498,4096,0,62495.00
0,525368179963987,70588,0,0,0,7,0.000319,4096,0,60588.00
0,525368180006558,42571,0,0,0,8,0.000286,4096,0,32571.00
0,525368180081830,75272,0,0,0,6,0.000515,4096,0,65272.00
0,525368180154358,72528,0,0,0,5,0.000503,4096,0,62528.00
0,525368180228731,74373,0,0,0,4,0.000507,4096,0,64373.00
0,525368180300067,71336,0,0,0,4,0.000428,4096,0,61336.00
0,525368180382517,82450,0,0,0,4,0.000488,4096,0,72450.00
0,525368180463093,80576,0,0,0,2,0.000372,4096,0,70576.00
0,525368180553888,90795,0,0,0,3,0.000289,4096,0,80795.00
0,525368180627653,73765,0,0,0,7,0.000319,4096,0,63765.00
0,525368180700591,72938,0,0,0,12,0.000324,4096,0,62938.00
0,525368180771547,70956,0,0,0,11,0.000607,4096,0,60956.00
0,525368180844791,73244,0,0,0,10,0.000688,4096,0,63244.00
0,525368180915421,70630,0,0,0,0,0.000050,4096,0,60630.00
0,525368185502019,525368185502019,0,0,0,0,0.000020,4096,0,525368185492019.00
0,525368185601747,99728,0,0,0,0,0.000019,4096,0,89728.00
0,525368185673934,72187,0,0,0,4,0.000140,4096,0,62187.00
0,525368185748641,74707,0,0,0,11,0.000215,4096,0,64707.00
0,525368185819648,71007,0,0,0,12,0.000234,4096,0,61007.00
0,525368185893255,73607,0,0,0,14,0.000249,4096,0,63607.00
0,525368185965857,72602,0,0,0,13,0.000276,4096,0,62602.00
0,525368186045599,79742,0,0,0,12,0.000280,4096,0,69742.00
0,525368186121857,76258,0,0,0,9,0.000371,4096,0,66258.00
0,525368186194703,72846,0,0,0,7,0.000508,4096,0,62846.00
0,525368186267245,72542,0,0,0,6,0.000326,4096,0,62542.00
0,525368186337219,69974,0,0,0,9,0.000286,4096,0,59974.00
0,525368186409660,72441,0,0,0,8,0.000494,4096,0,62441.00
0,525368186490780,81120,0,0,0,5,0.000476,4096,0,71120.00
0,525368186563100,72320,0,0,0,4,0.000458,4096,0,62320.00
0,525368186634270,71170,0,0,0,4,0.000425,4096,0,61170.00
0,525368186706782,72512,0,0,0,4,0.000571,4096,0,62512.00
0,525368186793229,86447,0,0,0,2,0.000370,4096,0,76447.00
0,525368186864370,71141,0,0,0,3,0.000311,4096,0,61141.00
0,525368186938778,74408,0,0,0,9,0.000362,4096,0,64408.00
0,525368187088092,149314,0,0,0,14,0.000394,4096,0,139314.00
0,525368187164060,75968,0,0,0,11,0.000629,4096,0,65968.00
0,525368187234917,70857,0,0,0,0,0.000050,4096,0,60857.00
0,525368191971940,525368191971940,0,0,0,0,0.000020,4096,0,525368191961940.00
0,525368192084224,112284,0,0,0,0,0.000019,4096,0,102284.00
0,525368192159817,75593,0,0,0,3,0.000145,4096,0,65593.00
0,525368192235653,75836,0,0,0,10,0.000202,4096,0,65836.00
0,525368192307289,71636,0,0,0,11,0.000232,4096,0,61636.00
0,525368192380674,73385,0,0,0,13,0.000243,4096,0,63385.00
0,525368192452841,72167,0,0,0,12,0.000270,4096,0,62167.00
0,525368192523669,70828,0,0,0,11,0.000285,4096,0,60828.00
0,525368192596584,72915,0,0,0,9,0.000379,4096,0,62915.00
0,525368192668875,72291,0,0,0,7,0.000514,4096,0,62291.00
0,525368192742225,73350,0,0,0,6,0.000336,4096,0,63350.00
0,525368192813310,71085,0,0,0,9,0.000287,4096,0,61085.00
0,525368192886342,73032,0,0,0,7,0.000492,4096,0,63032.00
0,525368192958884,72542,0,0,0,5,0.000505,4096,0,62542.00
0,525368193023710,64826,0,0,0,4,0.000570,4096,0,54826.00
0,525368193100528,76818,0,0,0,4,0.000445,4096,0,66818.00
0,525368193178940,78412,0,0,0,4,0.000561,4096,0,68412.00
0,525368193253708,74768,0,0,0,2,0.000498,4096,0,64768.00
0,525368193328153,74445,0,0,0,2,0.000278,4096,0,64445.00
0,525368193407773,79620,0,0,0,6,0.000305,4096,0,69620.00
0,525368193481124,73351,0,0,0,10,0.000341,4096,0,63351.00
0,525368193553888,72764,0,0,0,13,0.000564,4096,0,62764.00
0,525368193625307,71419,0,0,0,14,0.000713,4096,0,61419.00
0,525368193697190,71883,0,0,0,0,0.000046,4096,0,61883.00
0,525368193768831,71641,0,0,0,0,0.000061,4096,0,61641.00
0,525368198426377,525368198426377,0,0,0,0,0.000020,4096,0,525368198416377.00
0,525368198524122,97745,0,0,0,0,0.000019,4096,0,87745.00
0,525368198595400,71278,0,0,0,5,0.000180,4096,0,61278.00
0,525368198664719,69319,0,0,0,11,0.000228,4096,0,59319.00
0,525368198739737,75018,0,0,0,12,0.000227,4096,0,65018.00
0,525368198811712,71975,0,0,0,11,0.000248,4096,0,61975.00
0,525368198882784,71072,0,0,0,11,0.000274,4096,0,61072.00
0,525368198954156,71372,0,0,0,8,0.000265,4096,0,61372.00
0,525368199045048,90892,0,0,0,6,0.000345,4096,0,80892.00
0,525368199119473,74425,0,0,0,5,0.000571,4096,0,64425.00
0,525368199191741,72268,0,0,0,6,0.000325,4096,0,62268.00
0,525368199261040,69299,0,0,0,6,0.000265,4096,0,59299.00
0,525368199333226,72186,0,0,0,4,0.000487,4096,0,62186.00
0,525368199405447,72221,0,0,0,4,0.000361,4096,0,62221.00
0,525368199475720,70273,0,0,0,3,0.000381,4096,0,60273.00
0,525368199545712,69992,0,0,0,3,0.000379,4096,0,59992.00
0,525368199618767,73055,0,0,0,3,0.000437,4096,0,63055.00
0,525368199691432,72665,0,0,0,3,0.000533,4096,0,62665.00
0,525368199768137,76705,0,0,0,9,0.000421,4096,0,66705.00
0,525368199840698,72561,0,0,0,13,0.000523,4096,0,62561.00
0,525368199917633,76935,0,0,0,14,0.000545,4096,0,66935.00
0,525368199991232,73599,0,0,0,10,0.000684,4096,0,63599.00
0,525368200061461,70229,0,0,0,0,0.000050,4096,0,60229.00
0,525368204599848,525368204599848,0,0,0,0,0.000020,4096,0,525368204589848.00
0,525368204700462,100614,0,0,0,0,0.000019,4096,0,90614.00
0,525368204773104,72642,0,0,0,4,0.000145,4096,0,62642.00
0,525368204848190,75086,0,0,0,11,0.000219,4096,0,65086.00
0,525368204921320,73130,0,0,0,12,0.000237,4096,0,63130.00
0,525368204994094,72774,0,0,0,14,0.000247,4096,0,62774.00
0,525368205067211,73117,0,0,0,13,0.000265,4096,0,63117.00
0,525368205138263,71052,0,0,0,12,0.000279,4096,0,61052.00
0,525368205208854,70591,0,0,0,9,0.000369,4096,0,60591.00
0,525368205277495,68641,0,0,0,7,0.000479,4096,0,58641.00
0,525368205348574,71079,0,0,0,10,0.000326,4096,0,61079.00
0,525368205417180,68606,0,0,0,11,0.000273,4096,0,58606.00
0,525368205495527,78347,0,0,0,6,0.000507,4096,0,68347.00
0,525368205565490,69963,0,0,0,4,0.000374,4096,0,59963.00
0,525368205634621,69131,0,0,0,3,0.000521,4096,0,59131.00
0,525368205712001,77380,0,0,0,3,0.000368,4096,0,67380.00
0,525368205783208,71207,0,0,0,3,0.000423,4096,0,61207.00
0,525368205854411,71203,0,0,0,8,0.000522,4096,0,61203.00
0,525368205930945,76534,0,0,0,14,0.000537,4096,0,66534.00
0,525368206003077,72132,0,0,0,14,0.000625,4096,0,62132.00
0,525368206073410,70333,0,0,0,10,0.000784,4096,0,60333.00
0,525368206149883,76473,0,0,0,0,0.000050,4096,0,66473.00
0,525368210404675,525368210404675,0,0,0,0,0.000019,4096,0,525368210394675.00
0,525368211133627,728952,0,0,0,14,0.000259,4096,0,718952.00
0,525368211228922,95295,0,0,0,21,0.000249,4096,0,85295.00
0,525368211304586,75664,0,0,0,22,0.000256,4096,0,65664.00
0,525368211378591,74005,0,0,0,31,0.000260,4096,0,64005.00
0,525368211452154,73563,0,0,0,32,0.000255,4096,0,63563.00
0,525368211522633,70479,0,0,0,25,0.000256,4096,0,60479.00
0,525368211606402,83769,0,0,0,11,0.000273,4096,0,73769.00
